Iwate
Sat Jul 27 2024 02:29:46 GMT+0900 (Japan Standard Time)



2024/1/1,0.6
2024/1/2,1.6
2024/1/3,3.6
2024/1/4,1.9
2024/1/5,2.7
2024/1/6,4.2
2024/1/7,0.7
2024/1/8,-0.7
2024/1/9,1.1
2024/1/10,-0.5
2024/1/11,-3.6
2024/1/12,-1.3
2024/1/13,-1.2
2024/1/14,-0.5
2024/1/15,-2.8
2024/1/16,-4.6
2024/1/17,4.0
2024/1/18,3.6
2024/1/19,0.7
2024/1/20,-0.3
2024/1/21,1.8
2024/1/22,3.9
2024/1/23,2.3
2024/1/24,-1.1
2024/1/25,-0.9
2024/1/26,1.4
2024/1/27,1.3
2024/1/28,0.7
2024/1/29,1.2
2024/1/30,2.4
2024/1/31,2.3
2024/2/1,0.6
2024/2/2,-1.0
2024/2/3,-0.5
2024/2/4,1.7
2024/2/5,-0.3
2024/2/6,-1.6
2024/2/7,-1.3
2024/2/8,0.8
2024/2/9,1.7
2024/2/10,0.2
2024/2/11,0.6
2024/2/12,0.3
2024/2/13,5.3
2024/2/14,10.5
2024/2/15,8.7
2024/2/16,0.7
2024/2/17,0.0
2024/2/18,6.4
2024/2/19,10.2
2024/2/20,7.4
2024/2/21,-0.6
2024/2/22,-1.2
2024/2/23,-1.7
2024/2/24,-1.4
2024/2/25,-1.7
2024/2/26,0.6
2024/2/27,0.7
2024/2/28,1.7
2024/2/29,1.6
2024/3/1,1.4
2024/3/2,-3.2
2024/3/3,-2.5
2024/3/4,-2.1
2024/3/5,-1.1
2024/3/6,0.8
2024/3/7,0.2
2024/3/8,0.4
2024/3/9,-1.1
2024/3/10,-0.6
2024/3/11,2.3
2024/3/12,4.2
2024/3/13,2.6
2024/3/14,0.9
2024/3/15,6.1
2024/3/16,5.6
2024/3/17,5.0
2024/3/18,1.5
2024/3/19,3.0
2024/3/20,-0.7
2024/3/21,1.0
2024/3/22,2.5
2024/3/23,1.3
2024/3/24,6.0
2024/3/25,7.6
2024/3/26,4.2
2024/3/27,4.6
2024/3/28,6.1
2024/3/29,11.0
2024/3/30,8.7
2024/3/31,7.3
2024/4/1,6.3
2024/4/2,6.9
2024/4/3,8.0
2024/4/4,10.9
2024/4/5,7.3
2024/4/6,9.9
2024/4/7,15.9
2024/4/8,16.2
2024/4/9,9.0
2024/4/10,6.3
2024/4/11,9.7
2024/4/12,13.9
2024/4/13,15.1
2024/4/14,16.2
2024/4/15,18.1
2024/4/16,15.9
2024/4/17,14.0
2024/4/18,14.2
2024/4/19,12.4
2024/4/20,11.8
2024/4/21,12.1
2024/4/22,13.3
2024/4/23,13.4
2024/4/24,13.9
2024/4/25,13.5
2024/4/26,17.2
2024/4/27,18.8
2024/4/28,19.2
2024/4/29,17.7
2024/4/30,16.2
2024/5/1,13.2
2024/5/2,13.9
2024/5/3,14.2
2024/5/4,16.7
2024/5/5,19.4
2024/5/6,19.2
2024/5/7,16.8
2024/5/8,11.5
2024/5/9,10.1
2024/5/10,13.0
2024/5/11,17.9
2024/5/12,19.3
2024/5/13,15.0
2024/5/14,15.0
2024/5/15,16.5
2024/5/16,17.3
2024/5/17,13.7
2024/5/18,16.9
2024/5/19,19.8
2024/5/20,16.3
2024/5/21,15.0
2024/5/22,15.4
2024/5/23,19.5
2024/5/24,16.9
2024/5/25,14.2
2024/5/26,16.1
2024/5/27,19.3
2024/5/28,16.4
2024/5/29,14.9
2024/5/30,16.8
2024/5/31,16.2
2024/6/1,15.1
2024/6/2,15.2
2024/6/3,15.2
2024/6/4,16.1
2024/6/5,16.0
2024/6/6,17.8
2024/6/7,19.3
2024/6/8,21.6
2024/6/9,21.3
2024/6/10,20.1
2024/6/11,22.4
2024/6/12,24.4
2024/6/13,24.7
2024/6/14,23.4
2024/6/15,23.5
2024/6/16,22.5
2024/6/17,21.5
2024/6/18,20.6
2024/6/19,22.6
2024/6/20,22.9
2024/6/21,23.4
2024/6/22,25.2
2024/6/23,20.8
2024/6/24,22.6
2024/6/25,22.0
2024/6/26,21.6
2024/6/27,21.2
2024/6/28,22.1
2024/6/29,25.1
2024/6/30,22.5
2024/7/1,23.6
2024/7/2,21.3
2024/7/3,19.7
2024/7/4,23.4
2024/7/5,23.6
2024/7/6,25.8
2024/7/7,23.8
2024/7/8,23.9
2024/7/9,22.3
2024/7/10,22.7
2024/7/11,24.0
2024/7/12,22.6
2024/7/13,23.9
2024/7/14,23.8
2024/7/15,24.6
2024/7/16,25.2
2024/7/17,25.4
2024/7/18,26.2
2024/7/19,25.9
2024/7/20,25.5
2024/7/21,26.7
2024/7/22,27.0
2024/7/23,27.8
2024/7/24,25.5
2024/7/25,22.7
2024/7/26,24.6
