Kochi
Sat Jul 27 2024 02:29:46 GMT+0900 (Japan Standard Time)



2024/1/1,10.3
2024/1/2,9.3
2024/1/3,9.0
2024/1/4,9.1
2024/1/5,7.9
2024/1/6,10.2
2024/1/7,7.8
2024/1/8,4.7
2024/1/9,6.4
2024/1/10,8.8
2024/1/11,9.6
2024/1/12,7.8
2024/1/13,8.2
2024/1/14,7.6
2024/1/15,9.1
2024/1/16,6.7
2024/1/17,7.7
2024/1/18,12.5
2024/1/19,14.0
2024/1/20,12.4
2024/1/21,13.8
2024/1/22,10.4
2024/1/23,4.9
2024/1/24,2.3
2024/1/25,2.5
2024/1/26,4.7
2024/1/27,6.1
2024/1/28,6.4
2024/1/29,6.8
2024/1/30,8.5
2024/1/31,10.9
2024/2/1,12.8
2024/2/2,10.8
2024/2/3,8.5
2024/2/4,9.8
2024/2/5,9.9
2024/2/6,8.5
2024/2/7,8.3
2024/2/8,8.2
2024/2/9,8.0
2024/2/10,8.0
2024/2/11,6.6
2024/2/12,8.9
2024/2/13,9.5
2024/2/14,13.0
2024/2/15,14.1
2024/2/16,11.0
2024/2/17,9.9
2024/2/18,13.8
2024/2/19,13.9
2024/2/20,16.5
2024/2/21,17.2
2024/2/22,14.6
2024/2/23,9.1
2024/2/24,8.9
2024/2/25,10.0
2024/2/26,9.0
2024/2/27,7.9
2024/2/28,8.5
2024/2/29,9.3
2024/3/1,11.7
2024/3/2,5.9
2024/3/3,6.1
2024/3/4,9.7
2024/3/5,10.3
2024/3/6,11.6
2024/3/7,10.9
2024/3/8,9.6
2024/3/9,7.6
2024/3/10,7.4
2024/3/11,9.5
2024/3/12,11.8
2024/3/13,11.0
2024/3/14,9.9
2024/3/15,11.1
2024/3/16,13.2
2024/3/17,11.5
2024/3/18,11.5
2024/3/19,9.8
2024/3/20,7.6
2024/3/21,5.9
2024/3/22,8.8
2024/3/23,11.8
2024/3/24,15.8
2024/3/25,16.3
2024/3/26,16.0
2024/3/27,12.8
2024/3/28,13.1
2024/3/29,18.7
2024/3/30,17.4
2024/3/31,17.3
2024/4/1,18.3
2024/4/2,16.2
2024/4/3,15.0
2024/4/4,19.3
2024/4/5,17.4
2024/4/6,16.5
2024/4/7,17.6
2024/4/8,18.0
2024/4/9,16.9
2024/4/10,15.1
2024/4/11,16.7
2024/4/12,17.0
2024/4/13,17.4
2024/4/14,17.5
2024/4/15,17.6
2024/4/16,18.0
2024/4/17,20.2
2024/4/18,19.7
2024/4/19,19.1
2024/4/20,18.0
2024/4/21,18.1
2024/4/22,19.2
2024/4/23,18.5
2024/4/24,18.4
2024/4/25,18.1
2024/4/26,17.9
2024/4/27,18.8
2024/4/28,20.7
2024/4/29,19.2
2024/4/30,21.5
2024/5/1,18.9
2024/5/2,17.8
2024/5/3,18.7
2024/5/4,19.6
2024/5/5,19.6
2024/5/6,20.5
2024/5/7,21.6
2024/5/8,18.0
2024/5/9,16.8
2024/5/10,17.1
2024/5/11,19.9
2024/5/12,20.4
2024/5/13,19.8
2024/5/14,18.1
2024/5/15,19.6
2024/5/16,19.1
2024/5/17,18.9
2024/5/18,20.4
2024/5/19,17.0
2024/5/20,20.1
2024/5/21,22.3
2024/5/22,21.2
2024/5/23,20.9
2024/5/24,21.7
2024/5/25,23.3
2024/5/26,21.8
2024/5/27,22.4
2024/5/28,22.1
2024/5/29,21.2
2024/5/30,21.0
2024/5/31,19.7
2024/6/1,20.6
2024/6/2,21.4
2024/6/3,21.2
2024/6/4,21.7
2024/6/5,21.3
2024/6/6,20.7
2024/6/7,22.2
2024/6/8,21.7
2024/6/9,19.5
2024/6/10,21.4
2024/6/11,23.0
2024/6/12,24.0
2024/6/13,24.7
2024/6/14,24.6
2024/6/15,24.0
2024/6/16,25.3
2024/6/17,24.3
2024/6/18,24.5
2024/6/19,24.5
2024/6/20,21.9
2024/6/21,23.0
2024/6/22,23.3
2024/6/23,25.4
2024/6/24,24.4
2024/6/25,24.6
2024/6/26,24.0
2024/6/27,23.5
2024/6/28,24.9
2024/6/29,25.2
2024/6/30,26.3
2024/7/1,26.2
2024/7/2,27.3
2024/7/3,28.6
2024/7/4,29.5
2024/7/5,30.0
2024/7/6,30.3
2024/7/7,29.4
2024/7/8,29.5
2024/7/9,29.6
2024/7/10,28.4
2024/7/11,25.4
2024/7/12,26.8
2024/7/13,25.8
2024/7/14,25.8
2024/7/15,25.6
2024/7/16,26.4
2024/7/17,28.0
2024/7/18,27.9
2024/7/19,28.9
2024/7/20,30.0
2024/7/21,30.0
2024/7/22,29.9
2024/7/23,30.0
2024/7/24,30.0
2024/7/25,29.7
2024/7/26,28.9
