Osaka
Sat Jul 27 2024 02:29:46 GMT+0900 (Japan Standard Time)



2024/1/1,8.4
2024/1/2,6.7
2024/1/3,8.4
2024/1/4,9.1
2024/1/5,7.9
2024/1/6,9.2
2024/1/7,7.5
2024/1/8,4.4
2024/1/9,5.8
2024/1/10,6.1
2024/1/11,7.0
2024/1/12,8.3
2024/1/13,7.4
2024/1/14,5.6
2024/1/15,6.5
2024/1/16,5.1
2024/1/17,6.4
2024/1/18,8.3
2024/1/19,9.6
2024/1/20,9.1
2024/1/21,11.3
2024/1/22,9.8
2024/1/23,5.1
2024/1/24,2.4
2024/1/25,3.3
2024/1/26,5.3
2024/1/27,6.6
2024/1/28,6.0
2024/1/29,6.6
2024/1/30,7.3
2024/1/31,8.6
2024/2/1,8.7
2024/2/2,5.3
2024/2/3,6.6
2024/2/4,6.6
2024/2/5,5.3
2024/2/6,7.1
2024/2/7,6.0
2024/2/8,6.1
2024/2/9,7.3
2024/2/10,6.7
2024/2/11,6.7
2024/2/12,7.6
2024/2/13,9.3
2024/2/14,12.7
2024/2/15,14.7
2024/2/16,7.5
2024/2/17,9.1
2024/2/18,14.4
2024/2/19,14.1
2024/2/20,14.7
2024/2/21,10.4
2024/2/22,8.2
2024/2/23,5.9
2024/2/24,7.0
2024/2/25,6.3
2024/2/26,7.3
2024/2/27,6.4
2024/2/28,8.3
2024/2/29,7.0
2024/3/1,9.1
2024/3/2,4.4
2024/3/3,6.3
2024/3/4,9.8
2024/3/5,6.8
2024/3/6,8.2
2024/3/7,7.8
2024/3/8,7.7
2024/3/9,5.1
2024/3/10,6.0
2024/3/11,8.2
2024/3/12,9.0
2024/3/13,8.2
2024/3/14,9.2
2024/3/15,11.4
2024/3/16,13.5
2024/3/17,12.2
2024/3/18,8.3
2024/3/19,8.3
2024/3/20,7.3
2024/3/21,4.4
2024/3/22,7.2
2024/3/23,7.7
2024/3/24,10.6
2024/3/25,12.0
2024/3/26,10.5
2024/3/27,10.9
2024/3/28,12.3
2024/3/29,16.5
2024/3/30,17.5
2024/3/31,18.7
2024/4/1,16.7
2024/4/2,15.3
2024/4/3,14.5
2024/4/4,15.4
2024/4/5,14.7
2024/4/6,16.2
2024/4/7,18.6
2024/4/8,18.3
2024/4/9,13.6
2024/4/10,13.1
2024/4/11,16.0
2024/4/12,18.4
2024/4/13,18.3
2024/4/14,18.5
2024/4/15,18.7
2024/4/16,19.6
2024/4/17,19.8
2024/4/18,17.5
2024/4/19,18.1
2024/4/20,19.9
2024/4/21,17.0
2024/4/22,20.0
2024/4/23,18.4
2024/4/24,18.9
2024/4/25,18.9
2024/4/26,19.4
2024/4/27,19.4
2024/4/28,21.0
2024/4/29,20.8
2024/4/30,19.6
2024/5/1,15.1
2024/5/2,16.9
2024/5/3,18.6
2024/5/4,20.2
2024/5/5,20.7
2024/5/6,20.8
2024/5/7,19.5
2024/5/8,16.7
2024/5/9,15.0
2024/5/10,16.9
2024/5/11,20.5
2024/5/12,21.2
2024/5/13,15.7
2024/5/14,18.2
2024/5/15,20.2
2024/5/16,18.3
2024/5/17,20.1
2024/5/18,22.2
2024/5/19,18.1
2024/5/20,19.9
2024/5/21,20.5
2024/5/22,19.9
2024/5/23,21.2
2024/5/24,22.3
2024/5/25,20.7
2024/5/26,21.6
2024/5/27,22.4
2024/5/28,19.5
2024/5/29,19.5
2024/5/30,20.5
2024/5/31,18.2
2024/6/1,21.1
2024/6/2,21.0
2024/6/3,20.3
2024/6/4,20.2
2024/6/5,22.0
2024/6/6,21.5
2024/6/7,23.8
2024/6/8,23.6
2024/6/9,20.2
2024/6/10,23.1
2024/6/11,24.2
2024/6/12,25.0
2024/6/13,26.5
2024/6/14,26.4
2024/6/15,25.5
2024/6/16,25.1
2024/6/17,24.7
2024/6/18,21.3
2024/6/19,25.7
2024/6/20,25.2
2024/6/21,22.9
2024/6/22,24.1
2024/6/23,25.6
2024/6/24,25.8
2024/6/25,26.1
2024/6/26,26.0
2024/6/27,24.5
2024/6/28,23.4
2024/6/29,25.9
2024/6/30,27.5
2024/7/1,26.1
2024/7/2,26.3
2024/7/3,28.3
2024/7/4,29.4
2024/7/5,30.7
2024/7/6,31.3
2024/7/7,30.7
2024/7/8,31.0
2024/7/9,30.1
2024/7/10,29.6
2024/7/11,25.6
2024/7/12,24.3
2024/7/13,26.6
2024/7/14,26.6
2024/7/15,27.9
2024/7/16,27.0
2024/7/17,29.4
2024/7/18,30.2
2024/7/19,31.1
2024/7/20,31.0
2024/7/21,31.1
2024/7/22,31.4
2024/7/23,31.4
2024/7/24,30.9
2024/7/25,30.7
2024/7/26,31.7
