Ehime
Sat Jul 27 2024 02:29:46 GMT+0900 (Japan Standard Time)



2024/1/1,9.2
2024/1/2,8.1
2024/1/3,9.4
2024/1/4,7.2
2024/1/5,8.2
2024/1/6,9.7
2024/1/7,6.1
2024/1/8,3.7
2024/1/9,6.3
2024/1/10,8.1
2024/1/11,7.2
2024/1/12,10.8
2024/1/13,8.7
2024/1/14,6.0
2024/1/15,9.3
2024/1/16,5.8
2024/1/17,7.2
2024/1/18,12.7
2024/1/19,11.9
2024/1/20,9.8
2024/1/21,10.8
2024/1/22,8.0
2024/1/23,3.2
2024/1/24,1.6
2024/1/25,2.2
2024/1/26,5.0
2024/1/27,5.8
2024/1/28,5.9
2024/1/29,5.8
2024/1/30,7.4
2024/1/31,9.3
2024/2/1,10.6
2024/2/2,7.6
2024/2/3,5.3
2024/2/4,7.4
2024/2/5,6.9
2024/2/6,6.4
2024/2/7,6.9
2024/2/8,6.6
2024/2/9,6.0
2024/2/10,8.0
2024/2/11,6.4
2024/2/12,8.0
2024/2/13,9.8
2024/2/14,13.5
2024/2/15,15.5
2024/2/16,9.1
2024/2/17,7.7
2024/2/18,11.3
2024/2/19,14.3
2024/2/20,16.9
2024/2/21,13.0
2024/2/22,10.3
2024/2/23,7.8
2024/2/24,7.7
2024/2/25,8.3
2024/2/26,7.7
2024/2/27,7.0
2024/2/28,7.3
2024/2/29,8.0
2024/3/1,8.7
2024/3/2,3.6
2024/3/3,5.0
2024/3/4,9.9
2024/3/5,9.3
2024/3/6,9.2
2024/3/7,9.4
2024/3/8,8.5
2024/3/9,6.5
2024/3/10,5.5
2024/3/11,9.2
2024/3/12,10.0
2024/3/13,8.8
2024/3/14,10.0
2024/3/15,10.6
2024/3/16,12.4
2024/3/17,11.9
2024/3/18,10.5
2024/3/19,9.8
2024/3/20,7.1
2024/3/21,5.6
2024/3/22,8.8
2024/3/23,12.0
2024/3/24,12.7
2024/3/25,12.4
2024/3/26,11.7
2024/3/27,10.7
2024/3/28,12.3
2024/3/29,16.5
2024/3/30,17.8
2024/3/31,17.8
2024/4/1,16.1
2024/4/2,16.2
2024/4/3,14.9
2024/4/4,17.0
2024/4/5,15.1
2024/4/6,15.5
2024/4/7,17.3
2024/4/8,17.0
2024/4/9,14.5
2024/4/10,12.5
2024/4/11,15.4
2024/4/12,17.0
2024/4/13,17.6
2024/4/14,18.2
2024/4/15,17.7
2024/4/16,20.0
2024/4/17,19.5
2024/4/18,18.2
2024/4/19,17.4
2024/4/20,17.2
2024/4/21,16.4
2024/4/22,17.3
2024/4/23,19.0
2024/4/24,17.3
2024/4/25,17.2
2024/4/26,17.5
2024/4/27,17.6
2024/4/28,19.6
2024/4/29,19.4
2024/4/30,19.4
2024/5/1,16.1
2024/5/2,15.9
2024/5/3,18.6
2024/5/4,19.4
2024/5/5,21.3
2024/5/6,20.4
2024/5/7,18.4
2024/5/8,16.3
2024/5/9,14.9
2024/5/10,17.6
2024/5/11,20.6
2024/5/12,19.7
2024/5/13,18.2
2024/5/14,17.9
2024/5/15,19.2
2024/5/16,17.2
2024/5/17,19.6
2024/5/18,20.9
2024/5/19,19.0
2024/5/20,20.2
2024/5/21,22.6
2024/5/22,21.3
2024/5/23,21.1
2024/5/24,22.1
2024/5/25,22.9
2024/5/26,23.0
2024/5/27,23.0
2024/5/28,18.3
2024/5/29,19.1
2024/5/30,20.2
2024/5/31,18.5
2024/6/1,20.8
2024/6/2,20.9
2024/6/3,20.3
2024/6/4,20.5
2024/6/5,21.8
2024/6/6,21.3
2024/6/7,22.5
2024/6/8,21.9
2024/6/9,20.6
2024/6/10,22.5
2024/6/11,23.4
2024/6/12,24.3
2024/6/13,24.6
2024/6/14,25.3
2024/6/15,24.7
2024/6/16,26.0
2024/6/17,24.0
2024/6/18,23.4
2024/6/19,24.9
2024/6/20,23.5
2024/6/21,22.5
2024/6/22,24.2
2024/6/23,27.1
2024/6/24,25.3
2024/6/25,25.0
2024/6/26,23.2
2024/6/27,21.6
2024/6/28,23.6
2024/6/29,25.5
2024/6/30,28.4
2024/7/1,25.5
2024/7/2,26.3
2024/7/3,29.7
2024/7/4,29.0
2024/7/5,30.2
2024/7/6,30.5
2024/7/7,30.6
2024/7/8,30.9
2024/7/9,30.6
2024/7/10,29.8
2024/7/11,25.0
2024/7/12,24.9
2024/7/13,25.1
2024/7/14,25.8
2024/7/15,25.2
2024/7/16,25.8
2024/7/17,28.4
2024/7/18,28.8
2024/7/19,31.1
2024/7/20,31.1
2024/7/21,31.1
2024/7/22,30.7
2024/7/23,31.3
2024/7/24,30.1
2024/7/25,29.6
2024/7/26,29.8
